,building_condition,kitchen_type,bedrooms,furnished,swimming_pool,garden,terrace,surface_plot,living_area,log_price,property_type_APARTMENT,property_type_HOUSE,city_Aalst,city_Antwerpen,city_Arlon,city_Arrondissement Brussel-Hoofdstad,city_Ath,city_Bastogne,city_Brugge,city_Charleroi,city_Dendermonde,city_Diksmuide,city_Dinant,city_Eeklo,city_Gent,city_Halle-Vilvoorde,city_Hasselt,city_Huy,city_Ieper,city_Kortrijk,city_Leuven,city_Liège,city_Maaseik,city_Marche-en-Famenne,city_Mechelen,city_Mons,city_Mouscron,city_Namur,city_Neufchâteau,city_Nivelles,city_Oostende,city_Oudenaarde,city_Philippeville,city_Roeselare,city_Sint-Niklaas,city_Soignies,city_Thuin,city_Tielt,city_Tongeren,city_Tournai,city_Turnhout,city_Verviers,city_Veurne,city_Virton,city_Waremme
3508,2.0,1.0,1,1,0,0,1,0.0,4.204692619390966,12.468436909997665,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3509,2.0,0.0,2,0,1,0,1,0.0,3.6109179126442243,11.532728092266408,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3510,6.0,0.0,2,0,1,0,0,0.0,3.6375861597263857,12.80765263256463,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3511,2.0,0.0,2,0,1,0,0,0.0,3.5263605246161616,10.799575577092764,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3512,6.0,1.0,2,0,1,0,1,0.0,3.4657359027997265,11.652687407345388,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3513,4.0,1.0,2,0,1,0,0,0.0,3.5553480614894135,11.84939770159144,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3514,6.0,1.0,2,0,1,0,0,0.0,3.912023005428146,11.911701584927597,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3515,4.0,0.0,1,0,1,0,0,0.0,3.9318256327243257,11.951180395901384,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3516,2.0,0.0,2,0,0,0,0,0.0,3.9889840465642745,12.14950229404178,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3517,6.0,1.0,1,0,0,0,1,0.0,3.9512437185814275,12.2783933071098,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3518,4.0,0.0,2,0,1,0,1,0.0,3.4657359027997265,12.730801174465157,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3519,6.0,0.0,2,1,0,0,0,0.0,3.258096538021482,11.48246625748552,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3520,6.0,1.0,1,1,1,1,1,0.0,2.8903717578961645,11.652687407345388,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3521,3.0,1.0,1,0,1,0,1,0.0,3.58351893845611,11.686878772093667,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3522,2.0,1.0,2,0,0,0,0,0.0,3.4339872044851463,12.037653993905211,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3523,2.0,0.0,2,0,0,0,0,0.0,3.5553480614894135,12.323855681186558,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3524,6.0,1.0,2,1,0,1,0,0.0,3.2188758248682006,11.48246625748552,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3525,4.0,1.0,2,0,1,0,0,0.0,3.713572066704308,11.396391648714276,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3526,6.0,0.0,1,1,1,0,0,0.0,3.1354942159291497,11.686878772093667,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3527,4.0,1.0,2,1,1,0,0,0.0,3.6888794541139363,12.037653993905211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3528,6.0,0.0,2,0,1,0,1,0.0,3.6375861597263857,12.538967060803502,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,6.0,0.0,2,0,1,0,0,0.0,3.6888794541139363,13.369223455335854,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,6.0,1.0,1,0,1,0,0,0.0,3.828641396489095,12.594730635321957,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531,2.0,1.0,2,0,0,1,0,0.0,3.4965075614664802,11.842229212112828,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3532,4.0,0.0,1,0,1,0,1,0.0,3.091042453358316,11.058795184880783,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3533,4.0,0.0,1,0,0,0,1,0.0,3.4011973816621555,11.225243392518447,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3534,4.0,1.0,2,0,0,0,1,0.0,3.5263605246161616,11.845819880243557,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3535,2.0,1.0,1,0,0,1,1,0.0,3.6375861597263857,12.072541252905651,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3536,2.0,0.0,2,1,0,1,1,0.0,3.7612001156935624,12.095141084822892,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3537,2.0,0.0,2,0,0,1,1,0.0,3.7612001156935624,12.524526376648708,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3538,4.0,0.0,1,0,0,1,1,0.0,3.58351893845611,12.959844447906553,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3539,4.0,0.0,2,1,1,0,0,0.0,3.295836866004329,11.56171562913966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3540,6.0,0.0,2,0,1,0,1,0.0,3.8501476017100584,11.820410164718188,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3541,6.0,1.0,1,0,1,0,1,0.0,3.8918202981106265,12.013700752882718,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542,4.0,1.0,2,1,1,0,0,0.0,3.044522437723423,11.302204433654575,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543,5.0,0.0,2,0,1,0,1,0.0,4.007333185232471,11.608235644774552,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3544,6.0,0.0,2,0,0,0,1,0.0,3.4011973816621555,11.608235644774552,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3545,2.0,0.0,2,0,0,0,0,0.0,3.5263605246161616,11.652687407345388,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3546,4.0,0.0,2,0,1,0,1,0.0,3.5553480614894135,11.736069016284437,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3547,4.0,0.0,2,0,1,0,1,0.0,3.8066624897703196,11.736069016284437,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3548,4.0,0.0,2,0,1,0,1,0.0,3.8066624897703196,11.751942365440728,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3549,4.0,0.0,1,0,1,0,1,0.0,3.8066624897703196,11.813030057420567,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3550,2.0,1.0,2,0,1,0,1,0.0,3.8066624897703196,11.827736204810263,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3551,6.0,0.0,2,0,0,0,1,0.0,3.5263605246161616,11.845819880243557,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3552,2.0,0.0,1,0,1,0,0,0.0,3.9318256327243257,11.951180395901384,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3553,4.0,0.0,1,1,1,0,1,0.0,4.060443010546419,12.100712129872347,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3554,3.0,0.0,2,0,1,0,1,0.0,3.5263605246161616,11.461632170582678,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3555,3.0,0.0,2,0,1,0,0,0.0,2.995732273553991,10.915088464214607,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3556,6.0,0.0,2,0,0,0,0,0.0,3.58351893845611,11.571194373094205,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3557,2.0,1.0,2,0,1,0,0,0.0,3.4011973816621555,11.736069016284437,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3558,2.0,0.0,1,0,0,0,0,0.0,3.9318256327243257,12.111761966058932,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3559,6.0,0.0,2,1,0,1,1,0.0,3.258096538021482,11.56171562913966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3560,4.0,1.0,2,0,1,0,0,0.0,3.828641396489095,11.77528972943772,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3561,4.0,1.0,1,0,0,0,1,0.0,3.828641396489095,11.982929094215963,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3562,3.0,0.0,2,0,0,0,0,0.0,3.828641396489095,12.072541252905651,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3563,6.0,1.0,2,1,1,1,1,0.0,3.258096538021482,11.603679828238693,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3564,6.0,1.0,1,0,1,1,0,0.0,3.6888794541139363,11.694413341015606,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3565,6.0,2.0,2,0,1,0,0,0.0,3.5553480614894135,11.884489021402711,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3566,2.0,1.0,2,0,1,0,1,0.0,3.6888794541139363,11.934919875029603,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3567,2.0,1.0,2,0,1,0,0,0.0,3.912023005428146,12.254862809699606,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3568,2.0,1.0,1,0,1,0,0,0.0,3.6375861597263857,11.502875129116727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3569,2.0,1.0,1,0,1,0,0,0.0,3.5263605246161616,11.502875129116727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3570,2.0,0.0,2,0,0,0,0,0.0,3.4011973816621555,11.56171562913966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3571,4.0,0.0,2,0,1,0,0,0.0,3.1354942159291497,11.695247021764184,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3572,2.0,0.0,2,0,1,0,0,0.0,3.713572066704308,11.911701584927597,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3573,3.0,0.0,2,0,1,0,1,0.0,3.6635616461296463,11.951180395901384,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3574,6.0,0.0,2,1,1,0,0,0.0,3.332204510175204,11.736069016284437,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3575,3.0,1.0,2,0,1,0,0,0.0,3.58351893845611,11.813030057420567,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3576,2.0,0.0,1,0,1,0,0,0.0,3.784189633918261,11.917723684090689,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3577,5.0,2.0,1,0,1,0,0,0.0,2.995732273553991,11.918390573078392,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3578,4.0,0.0,2,0,1,0,0,0.0,3.1354942159291497,11.695247021764184,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3579,4.0,0.0,2,1,1,1,0,0.0,3.5553480614894135,11.736069016284437,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3580,2.0,0.0,2,0,0,0,1,0.0,3.258096538021482,11.911701584927597,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3581,4.0,0.0,2,0,1,0,0,0.0,3.1354942159291497,11.736069016284437,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3582,6.0,0.0,1,1,0,1,0,0.0,2.772588722239781,12.061046873479915,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3583,4.0,0.0,2,0,0,0,0,0.0,3.4339872044851463,12.299107511497363,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3584,2.0,0.0,2,0,1,0,0,0.0,3.5263605246161616,11.59910316121128,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3585,6.0,0.0,2,0,1,0,0,0.0,3.5263605246161616,11.898187865760873,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3586,2.0,0.0,2,0,1,0,0,0.0,3.1780538303479458,11.119882876860622,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3587,2.0,0.0,2,0,0,0,1,0.0,3.295836866004329,11.842229212112828,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3588,2.0,1.0,2,0,1,0,1,0.0,3.8066624897703196,11.827736204810263,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3589,4.0,1.0,2,0,1,0,0,0.0,4.007333185232471,12.013700752882718,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3590,2.0,0.0,2,0,1,0,0,0.0,3.6109179126442243,12.043553716032399,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3591,6.0,0.0,1,0,1,0,0,0.0,3.8066624897703196,12.296827008798639,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3592,2.0,0.0,2,0,1,0,0,0.0,3.332204510175204,11.507912923146684,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3593,6.0,1.0,1,1,0,1,0,0.0,3.58351893845611,12.560244459250788,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3594,6.0,1.0,1,1,1,0,0,0.0,4.0943445622221,11.884489021402711,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3595,2.0,1.0,1,0,1,0,0,0.0,4.276666119016055,12.245293358683455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3596,2.0,1.0,2,0,1,0,0,0.0,3.4339872044851463,11.695247021764184,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3597,4.0,0.0,2,0,1,0,0,0.0,3.295836866004329,10.985292722887856,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3598,2.0,1.0,1,0,1,0,0,0.0,3.6888794541139363,11.59910316121128,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3599,4.0,0.0,2,0,1,0,0,0.0,3.6109179126442243,11.918390573078392,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3600,2.0,1.0,2,0,1,0,1,0.0,3.7612001156935624,11.976659481202368,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3601,6.0,0.0,1,0,1,0,0,0.0,3.6109179126442243,12.025749091398891,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3602,2.0,1.0,1,0,1,1,0,0.0,3.8066624897703196,11.652687407345388,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3603,4.0,0.0,2,0,1,0,0,0.0,3.332204510175204,11.813030057420567,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3604,2.0,0.0,1,0,1,1,1,0.0,4.04305126783455,12.069680020624618,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3605,2.0,0.0,2,0,1,0,1,0.0,3.6888794541139363,11.652687407345388,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3606,6.0,0.0,4,0,0,1,1,13246.0,6.12029741895095,14.316285845876763,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3607,4.0,1.0,7,0,1,0,0,9800.0,6.802394763324311,13.579788224443204,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3608,2.0,0.0,3,0,1,0,0,0.0,5.41610040220442,12.66032791780777,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3609,4.0,0.0,9,0,1,0,0,0.0,6.905753276311464,14.340239086899256,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3610,4.0,1.0,3,0,1,1,1,200.0,4.941642422609304,12.343658308482738,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
